罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,浦賀,大津駅前,142018,神奈川県,横須賀市,大津町２丁目,2020/12/3,7,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,浦賀,大津駅前,142018,神奈川県,横須賀市,大津町３丁目,2020/9/11,20,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,浦賀,北久里浜駅前,142018,神奈川県,横須賀市,根岸町２丁目,2020/10/1,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,浦賀,北久里浜駅前,142018,神奈川県,横須賀市,根岸町３丁目,2019/12/10,15,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜１丁目,2019/12/31,9,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜１丁目,2020/8/31,0,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜２丁目,2020/6/24,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜４丁目,2019/12/25,20,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜４丁目,2020/2/7,23,道路上,その他,30歳代,その他,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜４丁目,2020/2/8,19,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜４丁目,2020/3/26,9,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜５丁目,2020/1/3,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,吉井３丁目,2020/10/5,18,一戸建住宅,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,浦賀,久里浜,142018,神奈川県,横須賀市,舟倉１丁目,2020/12/23,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,浦賀,久里浜海岸,142018,神奈川県,横須賀市,久里浜６丁目,2020/7/31,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,浦賀,久里浜海岸,142018,神奈川県,横須賀市,久里浜７丁目,2020/5/10,18,その他の住宅（３階建て以下共同住宅等）,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,浦賀,久里浜海岸,142018,神奈川県,横須賀市,久里浜８丁目,2020/2/2,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,浦賀,野比,142018,神奈川県,横須賀市,長沢４丁目,2020/8/14,22,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,浦賀,野比,142018,神奈川県,横須賀市,野比１丁目,2020/3/9,18,駐車（輪）場,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,浦賀,野比,142018,神奈川県,横須賀市,野比１丁目,2020/6/10,1,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦賀,佐原,142018,神奈川県,横須賀市,佐原１丁目,2020/3/26,18,その他,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,浦賀,佐原,142018,神奈川県,横須賀市,佐原２丁目,2020/1/13,12,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,浦賀,佐原,142018,神奈川県,横須賀市,佐原２丁目,2020/2/15,7,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,浦賀,佐原,142018,神奈川県,横須賀市,佐原３丁目,2020/10/26,8,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,浦賀,佐原,142018,神奈川県,横須賀市,佐原３丁目,2020/12/20,12,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,浦賀,長沢,142018,神奈川県,横須賀市,長沢１丁目,2020/6/27,19,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,浦賀,長沢,142018,神奈川県,横須賀市,長沢１丁目,2020/11/26,16,駐車（輪）場,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,浦賀,津久井,142018,神奈川県,横須賀市,津久井２丁目,2019/12/25,9,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,浦賀,津久井,142018,神奈川県,横須賀市,津久井３丁目,2020/8/8,13,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,浦賀,かもめ団地,142018,神奈川県,横須賀市,鴨居２丁目,2020/4/9,18,駐車（輪）場,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,藤沢北,善行,142051,神奈川県,藤沢市,稲荷１丁目,2020/4/30,18,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢北,善行,142051,神奈川県,藤沢市,善行２丁目,2020/2/6,17,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,藤沢北,善行,142051,神奈川県,藤沢市,善行６丁目,2020/8/9,7,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,藤沢北,善行,142051,神奈川県,藤沢市,善行６丁目,2020/10/20,19,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,善行,142051,神奈川県,藤沢市,善行団地,2020/4/21,16,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,善行,142051,神奈川県,藤沢市,本藤沢１丁目,2020/5/22,17,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢北,善行,142051,神奈川県,藤沢市,本藤沢２丁目,2020/6/12,13,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢北,善行,142051,神奈川県,藤沢市,白旗１丁目,2020/8/3,10,その他,その他,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2020/2/27,17,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2020/3/5,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2020/5/11,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2020/7/1,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2020/8/15,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2020/11/20,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2020/10/28,15,道路上,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,2020/1/11,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,2020/5/13,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,2020/9/3,6,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,打戻,2020/11/3,14,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,円行,2020/2/7,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,円行２丁目,2020/10/29,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2019/10/6,17,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020/1/7,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020/1/10,23,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020/2/6,20,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020/2/16,3,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020/6/2,14,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020/9/6,19,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020/9/27,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020/11/1,9,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台３丁目,2020/1/20,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2020/5/3,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,2020/2/4,22,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,2020/4/21,15,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,御所見,142051,神奈川県,藤沢市,菖蒲沢,2020/1/7,17,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,藤沢北,御所見,142051,神奈川県,藤沢市,用田,2020/1/8,7,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,御所見,142051,神奈川県,藤沢市,用田,2020/1/25,5,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,石川６丁目,2020/12/3,16,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,円行,2020/5/4,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,2019/11/22,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,2019/12/29,19,一戸建住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,2020/6/6,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,2020/8/7,20,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,亀井野,2020/12/19,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,西俣野,2020/7/27,23,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,天神町２丁目,2020/3/2,21,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,天神町２丁目,2020/3/3,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,石川４丁目,2020/9/11,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,石川５丁目,2020/12/24,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2020/4/9,18,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2020/4/25,5,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2020/5/28,17,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019/12/29,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2020/1/15,9,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2020/3/20,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2020/4/5,16,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2020/5/29,13,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,天神町３丁目,2019/11/25,21,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,善行団地,2020/12/4,18,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,藤沢北,石川,142051,神奈川県,藤沢市,石川１丁目,2020/6/2,18,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,藤沢北,石川,142051,神奈川県,藤沢市,石川１丁目,2020/6/11,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
